inject newline, token type, column, length, enclosing rule, earliest ancestor rule, earliest ancestor length, prev token type, prev token column, prev token last char index
0, 100, 43, 6, 39, 46, 13, 64, 41, 41
0, 100, 50, 6, 34, 34, 6, 100, 43, 48
0, 64, 56, 1, 45, -1, 0, 100, 50, 55
0, 27, 58, 3, 40, 46, 13, 64, 56, 56
0, 100, 62, 9, 34, 34, 9, 27, 58, 60
0, 58, 71, 1, 44, -1, 0, 100, 62, 70
0, 59, 73, 1, 66, 48, 695, 58, 71, 71
1, 100, 2, 11, 39, 67, 39, 59, 73, 73
0, 100, 14, 6, 34, 32, 26, 100, 2, 12
0, 66, 21, 1, 33, -1, 0, 100, 14, 19
0, 31, 23, 3, 87, 35, 17, 66, 21, 21
0, 100, 27, 11, 90, 89, 13, 31, 23, 25
0, 57, 38, 1, 100, 93, 2, 100, 27, 37
0, 58, 39, 1, 100, -1, 0, 57, 38, 38
0, 63, 40, 1, 68, -1, 0, 58, 39, 39
1, 100, 2, 4, 88, 67, 37, 63, 40, 40
0, 65, 6, 1, 87, -1, 0, 100, 2, 5
0, 100, 7, 11, 87, -1, 0, 65, 6, 6
0, 65, 18, 1, 87, -1, 0, 100, 7, 17
0, 100, 19, 11, 87, -1, 0, 65, 18, 18
0, 57, 30, 1, 87, -1, 0, 100, 19, 29
0, 100, 31, 6, 88, 84, 6, 57, 30, 30
0, 58, 37, 1, 87, -1, 0, 100, 31, 36
0, 63, 38, 1, 70, -1, 0, 58, 37, 37
1, 100, 2, 12, 39, 67, 38, 63, 38, 38
0, 100, 15, 3, 34, 32, 24, 100, 2, 13
0, 66, 19, 1, 33, -1, 0, 100, 15, 17
0, 31, 21, 3, 87, 35, 18, 66, 19, 19
0, 100, 25, 12, 90, 89, 14, 31, 21, 23
0, 57, 37, 1, 100, 93, 2, 100, 25, 36
0, 58, 38, 1, 100, -1, 0, 57, 37, 37
0, 63, 39, 1, 68, -1, 0, 58, 38, 38
1, 100, 2, 8, 39, 67, 40, 63, 39, 39
0, 100, 11, 2, 34, 32, 30, 100, 2, 9
0, 66, 14, 1, 33, -1, 0, 100, 11, 12
0, 31, 16, 3, 87, 35, 25, 66, 14, 14
0, 100, 20, 16, 90, 89, 21, 31, 16, 18
0, 57, 36, 1, 100, 93, 5, 100, 20, 35
0, 100, 37, 3, 88, 84, 3, 57, 36, 36
0, 58, 40, 1, 100, -1, 0, 100, 37, 39
0, 63, 41, 1, 68, -1, 0, 58, 40, 40
1, 100, 2, 2, 88, 67, 27, 63, 41, 41
0, 65, 4, 1, 87, -1, 0, 100, 2, 3
0, 100, 5, 12, 87, -1, 0, 65, 4, 4
0, 57, 17, 1, 87, -1, 0, 100, 5, 16
0, 100, 18, 9, 88, 84, 9, 57, 17, 17
0, 58, 27, 1, 87, -1, 0, 100, 18, 26
0, 63, 28, 1, 70, -1, 0, 58, 27, 27
1, 100, 2, 11, 39, 67, 84, 63, 28, 28
0, 100, 14, 6, 34, 32, 71, 100, 2, 12
0, 66, 21, 1, 33, -1, 0, 100, 14, 19
1, 31, 3, 3, 87, 35, 59, 66, 21, 21
0, 100, 7, 11, 90, 89, 55, 31, 3, 5
0, 57, 18, 1, 100, 93, 44, 100, 7, 17
0, 100, 19, 28, 88, 84, 42, 57, 18, 18
0, 64, 47, 1, 84, -1, 0, 100, 19, 46
0, 100, 49, 6, 88, 87, 6, 64, 47, 47
0, 64, 55, 1, 84, -1, 0, 100, 49, 54
0, 53, 57, 4, 51, 87, 4, 64, 55, 55
0, 58, 61, 1, 100, -1, 0, 53, 57, 60
0, 63, 62, 1, 68, -1, 0, 58, 61, 61
1, 100, 2, 13, 39, 67, 52, 63, 62, 62
0, 100, 16, 5, 34, 32, 37, 100, 2, 14
0, 66, 22, 1, 33, -1, 0, 100, 16, 20
0, 31, 24, 3, 87, 35, 29, 66, 22, 22
0, 100, 28, 13, 90, 89, 25, 31, 24, 26
0, 57, 41, 1, 100, 93, 12, 100, 28, 40
0, 56, 42, 4, 51, 84, 10, 57, 41, 41
0, 64, 46, 1, 84, -1, 0, 56, 42, 45
0, 43, 48, 4, 88, 87, 4, 64, 46, 46
0, 58, 52, 1, 100, -1, 0, 43, 48, 51
0, 63, 53, 1, 68, -1, 0, 58, 52, 52
1, 100, 2, 6, 88, 67, 23, 63, 53, 53
0, 65, 8, 1, 87, -1, 0, 100, 2, 7
0, 100, 9, 4, 87, -1, 0, 65, 8, 8
0, 57, 13, 1, 87, -1, 0, 100, 9, 12
0, 100, 14, 2, 88, 84, 9, 57, 13, 13
0, 64, 16, 1, 84, -1, 0, 100, 14, 15
0, 100, 18, 5, 88, 87, 5, 64, 16, 16
0, 58, 23, 1, 87, -1, 0, 100, 18, 22
0, 63, 24, 1, 70, -1, 0, 58, 23, 23
1, 100, 2, 4, 39, 67, 46, 63, 24, 24
0, 68, 6, 1, 41, 41, 13, 100, 2, 5
0, 100, 7, 11, 39, 42, 11, 68, 6, 6
0, 67, 18, 1, 41, -1, 0, 100, 7, 17
0, 100, 20, 6, 34, 32, 27, 67, 18, 18
0, 66, 27, 1, 33, -1, 0, 100, 20, 25
0, 100, 29, 6, 88, 35, 18, 66, 27, 27
0, 65, 35, 1, 87, -1, 0, 100, 29, 34
0, 100, 36, 9, 87, -1, 0, 65, 35, 35
0, 57, 45, 1, 87, -1, 0, 100, 36, 44
0, 58, 46, 1, 87, -1, 0, 57, 45, 45
0, 63, 47, 1, 68, -1, 0, 58, 46, 46
1, 100, 2, 17, 39, 67, 90, 63, 47, 47
0, 100, 20, 19, 34, 32, 71, 100, 2, 18
0, 66, 40, 1, 33, -1, 0, 100, 20, 38
1, 57, 3, 1, 87, 35, 46, 66, 40, 40
0, 100, 4, 17, 39, 38, 17, 57, 3, 3
0, 58, 21, 1, 87, -1, 0, 100, 4, 20
0, 100, 22, 6, 88, 87, 27, 58, 21, 21
0, 65, 28, 1, 87, -1, 0, 100, 22, 27
0, 100, 29, 3, 87, -1, 0, 65, 28, 28
0, 57, 32, 1, 87, -1, 0, 100, 29, 31
0, 100, 33, 6, 88, 84, 15, 57, 32, 32
0, 65, 39, 1, 87, -1, 0, 100, 33, 38
0, 100, 40, 4, 87, -1, 0, 65, 39, 39
0, 57, 44, 1, 87, -1, 0, 100, 40, 43
0, 58, 45, 1, 87, -1, 0, 57, 44, 44
0, 82, 46, 1, 87, -1, 0, 58, 45, 45
0, 51, 47, 1, 51, 87, 1, 82, 46, 46
0, 58, 48, 1, 87, -1, 0, 51, 47, 47
0, 63, 49, 1, 68, -1, 0, 58, 48, 48
1, 100, 2, 5, 39, 67, 127, 63, 49, 49
0, 100, 8, 3, 34, 32, 120, 100, 2, 6
0, 66, 12, 1, 33, -1, 0, 100, 8, 10
0, 31, 14, 3, 87, 35, 114, 66, 12, 12
0, 100, 18, 5, 90, 89, 110, 31, 14, 16
0, 57, 23, 1, 100, 93, 105, 100, 18, 22
0, 100, 24, 6, 88, 84, 103, 57, 23, 23
0, 64, 30, 1, 84, -1, 0, 100, 24, 29
0, 100, 32, 19, 88, 87, 19, 64, 30, 30
0, 64, 51, 1, 84, -1, 0, 100, 32, 50
0, 100, 53, 3, 88, 87, 14, 64, 51, 51
0, 65, 56, 1, 87, -1, 0, 100, 53, 55
0, 100, 57, 8, 87, -1, 0, 65, 56, 56
0, 57, 65, 1, 87, -1, 0, 100, 57, 64
0, 58, 66, 1, 87, -1, 0, 57, 65, 65
0, 64, 67, 1, 84, -1, 0, 58, 66, 66
0, 100, 69, 6, 88, 87, 6, 64, 67, 67
0, 64, 75, 1, 84, -1, 0, 100, 69, 74
1, 100, 9, 6, 88, 87, 26, 64, 75, 75
0, 65, 15, 1, 87, -1, 0, 100, 9, 14
0, 100, 16, 17, 87, -1, 0, 65, 15, 15
0, 57, 33, 1, 87, -1, 0, 100, 16, 32
0, 58, 34, 1, 87, -1, 0, 57, 33, 33
0, 64, 35, 1, 84, -1, 0, 58, 34, 34
0, 100, 37, 6, 88, 87, 13, 64, 35, 35
0, 65, 43, 1, 87, -1, 0, 100, 37, 42
0, 100, 44, 6, 87, -1, 0, 65, 43, 43
0, 58, 50, 1, 100, -1, 0, 100, 44, 49
0, 63, 51, 1, 68, -1, 0, 58, 50, 50
1, 100, 2, 3, 88, 67, 11, 63, 51, 51
0, 65, 5, 1, 87, -1, 0, 100, 2, 4
0, 100, 6, 4, 87, -1, 0, 65, 5, 5
0, 57, 10, 1, 87, -1, 0, 100, 6, 9
0, 58, 11, 1, 87, -1, 0, 57, 10, 10
0, 63, 12, 1, 70, -1, 0, 58, 11, 11
1, 36, 2, 6, 70, 67, 11, 63, 12, 12
0, 100, 9, 3, 88, 87, 3, 36, 2, 7
0, 63, 12, 1, 70, -1, 0, 100, 9, 11
1, 60, 1, 1, 66, -1, 0, 63, 12, 12
1, 35, 1, 6, 5, 19, 79, 60, 1, 1
0, 100, 8, 4, 39, 20, 72, 35, 1, 6
0, 68, 12, 1, 41, 41, 13, 100, 8, 11
0, 100, 13, 11, 39, 42, 11, 68, 12, 12
0, 67, 24, 1, 41, -1, 0, 100, 13, 23
0, 100, 26, 9, 21, -1, 0, 67, 24, 24
0, 57, 35, 1, 44, 44, 2, 100, 26, 34
0, 58, 36, 1, 44, -1, 0, 57, 35, 35
0, 59, 38, 1, 66, 48, 42, 58, 36, 36
0, 36, 40, 6, 70, 67, 38, 59, 38, 38
0, 100, 47, 9, 88, 87, 30, 36, 40, 45
0, 57, 56, 1, 87, -1, 0, 100, 47, 55
0, 100, 57, 6, 88, 84, 19, 57, 56, 56
0, 65, 63, 1, 87, -1, 0, 100, 57, 62
0, 100, 64, 10, 87, -1, 0, 65, 63, 63
0, 57, 74, 1, 87, -1, 0, 100, 64, 73
0, 58, 75, 1, 87, -1, 0, 57, 74, 74
0, 58, 76, 1, 87, -1, 0, 58, 75, 75
0, 63, 77, 1, 70, -1, 0, 58, 76, 76
0, 60, 79, 1, 66, -1, 0, 63, 77, 77
1, 35, 4, 6, 5, 19, 103, 60, 79, 79
0, 100, 11, 4, 39, 20, 96, 35, 4, 9
0, 68, 15, 1, 41, 41, 13, 100, 11, 14
0, 100, 16, 11, 39, 42, 11, 68, 15, 15
0, 67, 27, 1, 41, -1, 0, 100, 16, 26
0, 100, 29, 9, 21, -1, 0, 67, 27, 27
0, 57, 38, 1, 44, 44, 15, 100, 29, 37
0, 27, 39, 3, 40, 45, 13, 57, 38, 38
0, 100, 43, 9, 34, 34, 9, 27, 39, 41
0, 58, 52, 1, 44, -1, 0, 100, 43, 51
0, 59, 54, 1, 66, 48, 53, 58, 52, 52
0, 36, 56, 6, 70, 67, 49, 59, 54, 54
0, 100, 63, 9, 88, 87, 41, 36, 56, 61
0, 57, 72, 1, 87, -1, 0, 100, 63, 71
0, 100, 73, 6, 88, 84, 30, 57, 72, 72
0, 65, 79, 1, 87, -1, 0, 100, 73, 78
0, 100, 80, 10, 87, -1, 0, 65, 79, 79
0, 57, 90, 1, 87, -1, 0, 100, 80, 89
0, 58, 91, 1, 87, -1, 0, 57, 90, 90
0, 64, 92, 1, 84, -1, 0, 58, 91, 91
0, 100, 94, 9, 88, 87, 9, 64, 92, 92
0, 58, 103, 1, 87, -1, 0, 100, 94, 102
0, 63, 104, 1, 70, -1, 0, 58, 103, 103
0, 60, 106, 1, 66, -1, 0, 63, 104, 104
1, 35, 4, 6, 5, 19, 97, 60, 106, 106
0, 100, 11, 4, 39, 20, 90, 35, 4, 9
0, 68, 15, 1, 41, 41, 13, 100, 11, 14
0, 100, 16, 11, 39, 42, 11, 68, 15, 15
0, 67, 27, 1, 41, -1, 0, 100, 16, 26
0, 100, 29, 9, 21, -1, 0, 67, 27, 27
0, 57, 38, 1, 44, 44, 15, 100, 29, 37
0, 100, 39, 6, 39, 45, 13, 57, 38, 38
0, 100, 46, 6, 34, 34, 6, 100, 39, 44
0, 58, 52, 1, 44, -1, 0, 100, 46, 51
0, 59, 54, 1, 66, 48, 47, 58, 52, 52
0, 36, 56, 6, 70, 67, 43, 59, 54, 54
0, 100, 63, 9, 88, 87, 35, 36, 56, 61
0, 57, 72, 1, 87, -1, 0, 100, 63, 71
0, 100, 73, 6, 88, 84, 24, 57, 72, 72
0, 64, 79, 1, 84, -1, 0, 100, 73, 78
0, 100, 81, 8, 88, 87, 16, 64, 79, 79
0, 65, 89, 1, 87, -1, 0, 100, 81, 88
0, 100, 90, 7, 87, -1, 0, 65, 89, 89
0, 58, 97, 1, 87, -1, 0, 100, 90, 96
0, 63, 98, 1, 70, -1, 0, 58, 97, 97
0, 60, 100, 1, 66, -1, 0, 63, 98, 98
1, 35, 4, 6, 5, 19, 446, 60, 100, 100
0, 100, 11, 4, 39, 20, 439, 35, 4, 9
0, 68, 15, 1, 41, 41, 13, 100, 11, 14
0, 100, 16, 11, 39, 42, 11, 68, 15, 15
0, 67, 27, 1, 41, -1, 0, 100, 16, 26
0, 100, 29, 9, 21, -1, 0, 67, 27, 27
0, 57, 38, 1, 44, 44, 30, 100, 29, 37
0, 100, 39, 6, 39, 45, 28, 57, 38, 38
0, 100, 46, 6, 34, 34, 6, 100, 39, 44
0, 64, 52, 1, 45, -1, 0, 100, 46, 51
0, 27, 54, 3, 40, 46, 13, 64, 52, 52
0, 100, 58, 9, 34, 34, 9, 27, 54, 56
0, 58, 67, 1, 44, -1, 0, 100, 58, 66
0, 59, 69, 1, 66, 48, 381, 58, 67, 67
1, 100, 8, 12, 39, 67, 38, 59, 69, 69
0, 100, 21, 3, 34, 32, 24, 100, 8, 19
0, 66, 25, 1, 33, -1, 0, 100, 21, 23
0, 31, 27, 3, 87, 35, 18, 66, 25, 25
0, 100, 31, 12, 90, 89, 14, 31, 27, 29
0, 57, 43, 1, 100, 93, 2, 100, 31, 42
0, 58, 44, 1, 100, -1, 0, 57, 43, 43
0, 63, 45, 1, 68, -1, 0, 58, 44, 44
1, 100, 8, 8, 39, 67, 40, 63, 45, 45
0, 100, 17, 2, 34, 32, 30, 100, 8, 15
0, 66, 20, 1, 33, -1, 0, 100, 17, 18
0, 31, 22, 3, 87, 35, 25, 66, 20, 20
0, 100, 26, 16, 90, 89, 21, 31, 22, 24
0, 57, 42, 1, 100, 93, 5, 100, 26, 41
0, 100, 43, 3, 88, 84, 3, 57, 42, 42
0, 58, 46, 1, 100, -1, 0, 100, 43, 45
0, 63, 47, 1, 68, -1, 0, 58, 46, 46
1, 100, 8, 2, 88, 67, 27, 63, 47, 47
0, 65, 10, 1, 87, -1, 0, 100, 8, 9
0, 100, 11, 12, 87, -1, 0, 65, 10, 10
0, 57, 23, 1, 87, -1, 0, 100, 11, 22
0, 100, 24, 9, 88, 84, 9, 57, 23, 23
0, 58, 33, 1, 87, -1, 0, 100, 24, 32
0, 63, 34, 1, 70, -1, 0, 58, 33, 33
1, 100, 8, 11, 39, 67, 84, 63, 34, 34
0, 100, 20, 6, 34, 32, 71, 100, 8, 18
0, 66, 27, 1, 33, -1, 0, 100, 20, 25
1, 31, 3, 3, 87, 35, 59, 66, 27, 27
0, 100, 7, 11, 90, 89, 55, 31, 3, 5
0, 57, 18, 1, 100, 93, 44, 100, 7, 17
0, 100, 19, 28, 88, 84, 42, 57, 18, 18
0, 64, 47, 1, 84, -1, 0, 100, 19, 46
0, 100, 49, 6, 88, 87, 6, 64, 47, 47
0, 64, 55, 1, 84, -1, 0, 100, 49, 54
0, 53, 57, 4, 51, 87, 4, 64, 55, 55
0, 58, 61, 1, 100, -1, 0, 53, 57, 60
0, 63, 62, 1, 68, -1, 0, 58, 61, 61
1, 100, 2, 13, 39, 67, 52, 63, 62, 62
0, 100, 16, 5, 34, 32, 37, 100, 2, 14
0, 66, 22, 1, 33, -1, 0, 100, 16, 20
0, 31, 24, 3, 87, 35, 29, 66, 22, 22
0, 100, 28, 13, 90, 89, 25, 31, 24, 26
0, 57, 41, 1, 100, 93, 12, 100, 28, 40
0, 56, 42, 4, 51, 84, 10, 57, 41, 41
0, 64, 46, 1, 84, -1, 0, 56, 42, 45
0, 43, 48, 4, 88, 87, 4, 64, 46, 46
0, 58, 52, 1, 100, -1, 0, 43, 48, 51
0, 63, 53, 1, 68, -1, 0, 58, 52, 52
1, 100, 8, 6, 88, 67, 23, 63, 53, 53
0, 65, 14, 1, 87, -1, 0, 100, 8, 13
0, 100, 15, 4, 87, -1, 0, 65, 14, 14
0, 57, 19, 1, 87, -1, 0, 100, 15, 18
0, 100, 20, 2, 88, 84, 9, 57, 19, 19
0, 64, 22, 1, 84, -1, 0, 100, 20, 21
0, 100, 24, 5, 88, 87, 5, 64, 22, 22
0, 58, 29, 1, 87, -1, 0, 100, 24, 28
0, 63, 30, 1, 70, -1, 0, 58, 29, 29
1, 36, 8, 6, 70, 67, 26, 63, 30, 30
0, 100, 15, 6, 88, 87, 18, 36, 8, 13
0, 65, 21, 1, 87, -1, 0, 100, 15, 20
0, 100, 22, 9, 87, -1, 0, 65, 21, 21
0, 57, 31, 1, 87, -1, 0, 100, 22, 30
0, 58, 32, 1, 87, -1, 0, 57, 31, 31
0, 63, 33, 1, 70, -1, 0, 58, 32, 32
1, 60, 4, 1, 66, -1, 0, 63, 33, 33
1, 101, 1, 1, 52, 19, 239, 60, 4, 4
0, 100, 2, 8, 50, 53, 8, 101, 1, 1
1, 35, 4, 6, 5, 4, 6, 100, 2, 9
0, 100, 11, 6, 39, 20, 218, 35, 4, 9
0, 100, 18, 8, 21, -1, 0, 100, 11, 16
0, 57, 26, 1, 44, 44, 2, 100, 18, 25
0, 58, 27, 1, 44, -1, 0, 57, 26, 26
0, 59, 29, 1, 66, 48, 200, 58, 27, 27
1, 22, 8, 2, 70, 67, 42, 59, 29, 29
0, 57, 11, 1, 83, 83, 14, 22, 8, 9
0, 100, 13, 4, 88, 87, 10, 57, 11, 11
0, 73, 17, 2, 87, -1, 0, 100, 13, 16
0, 56, 19, 4, 51, 87, 4, 73, 17, 18
0, 58, 24, 1, 83, -1, 0, 56, 19, 22
0, 36, 26, 6, 70, 70, 24, 58, 24, 24
0, 55, 33, 16, 51, 87, 16, 36, 26, 31
0, 63, 49, 1, 70, -1, 0, 55, 33, 48
1, 100, 2, 6, 39, 67, 29, 63, 49, 49
0, 100, 9, 4, 34, 32, 21, 100, 2, 7
0, 66, 14, 1, 33, -1, 0, 100, 9, 12
0, 100, 16, 4, 88, 35, 14, 66, 14, 14
0, 65, 20, 1, 87, -1, 0, 100, 16, 19
0, 100, 21, 4, 87, -1, 0, 65, 20, 20
0, 81, 25, 1, 87, -1, 0, 100, 21, 24
0, 55, 26, 4, 51, 87, 4, 81, 25, 25
0, 63, 30, 1, 68, -1, 0, 55, 26, 29
1, 22, 2, 2, 70, 67, 85, 63, 30, 30
0, 57, 5, 1, 83, 83, 20, 22, 2, 3
0, 43, 6, 4, 88, 87, 18, 57, 5, 5
0, 65, 10, 1, 87, -1, 0, 43, 6, 9
0, 100, 11, 4, 87, -1, 0, 65, 10, 10
0, 65, 15, 1, 87, -1, 0, 100, 11, 14
0, 100, 16, 8, 87, -1, 0, 65, 15, 15
0, 58, 24, 1, 83, -1, 0, 100, 16, 23
0, 59, 26, 1, 66, 70, 61, 58, 24, 24
1, 100, 3, 4, 88, 67, 52, 59, 26, 26
0, 66, 8, 1, 87, -1, 0, 100, 3, 6
0, 55, 10, 3, 51, 87, 44, 66, 8, 8
0, 81, 14, 1, 87, -1, 0, 55, 10, 12
0, 100, 16, 7, 88, 87, 38, 81, 14, 14
0, 65, 23, 1, 87, -1, 0, 100, 16, 22
0, 100, 24, 24, 87, -1, 0, 65, 23, 23
0, 57, 48, 1, 87, -1, 0, 100, 24, 47
0, 100, 49, 4, 88, 84, 4, 57, 48, 48
0, 58, 53, 1, 87, -1, 0, 100, 49, 52
0, 63, 54, 1, 70, -1, 0, 58, 53, 53
1, 60, 2, 1, 66, -1, 0, 63, 54, 54
1, 36, 8, 6, 70, 67, 12, 60, 2, 2
0, 100, 15, 4, 88, 87, 4, 36, 8, 13
0, 63, 19, 1, 70, -1, 0, 100, 15, 18
1, 60, 4, 1, 66, -1, 0, 63, 19, 19
1, 35, 1, 6, 5, 19, 128, 60, 4, 4
0, 38, 8, 6, 5, 4, 6, 35, 1, 6
0, 100, 15, 6, 39, 20, 114, 38, 8, 13
0, 100, 22, 6, 21, -1, 0, 100, 15, 20
0, 57, 28, 1, 44, 44, 39, 100, 22, 27
0, 100, 29, 6, 39, 45, 37, 57, 28, 28
0, 100, 36, 8, 34, 34, 8, 100, 29, 34
0, 64, 44, 1, 45, -1, 0, 100, 36, 43
0, 100, 46, 6, 39, 47, 20, 64, 44, 44
0, 102, 52, 3, 47, -1, 0, 100, 46, 51
0, 100, 56, 10, 34, 34, 10, 102, 52, 54
0, 58, 66, 1, 44, -1, 0, 100, 56, 65
0, 59, 68, 1, 66, 48, 61, 58, 66, 66
1, 36, 2, 6, 70, 67, 54, 59, 68, 68
0, 100, 9, 6, 88, 87, 46, 36, 2, 7
0, 57, 15, 1, 87, -1, 0, 100, 9, 14
0, 100, 16, 8, 88, 84, 38, 57, 15, 15
0, 65, 24, 1, 87, -1, 0, 100, 16, 23
0, 100, 25, 7, 87, -1, 0, 65, 24, 24
0, 64, 32, 1, 84, -1, 0, 100, 25, 31
0, 100, 34, 8, 88, 87, 8, 64, 32, 32
0, 64, 42, 1, 84, -1, 0, 100, 34, 41
0, 100, 44, 10, 88, 87, 10, 64, 42, 42
0, 58, 54, 1, 87, -1, 0, 100, 44, 53
0, 63, 55, 1, 70, -1, 0, 58, 54, 54
1, 60, 1, 1, 66, -1, 0, 63, 55, 55
1, 35, 1, 6, 5, 19, 281, 60, 1, 1
0, 38, 8, 6, 5, 4, 6, 35, 1, 6
0, 100, 15, 6, 39, 20, 267, 38, 8, 13
0, 100, 22, 6, 21, -1, 0, 100, 15, 20
0, 57, 28, 1, 44, 44, 54, 100, 22, 27
0, 27, 29, 3, 40, 45, 52, 57, 28, 28
0, 100, 33, 9, 34, 34, 9, 27, 29, 31
0, 64, 42, 1, 45, -1, 0, 100, 33, 41
0, 100, 44, 6, 39, 46, 15, 64, 42, 42
0, 100, 51, 8, 34, 34, 8, 100, 44, 49
0, 64, 59, 1, 45, -1, 0, 100, 51, 58
0, 100, 61, 6, 39, 47, 20, 64, 59, 59
0, 102, 67, 3, 47, -1, 0, 100, 61, 66
0, 100, 71, 10, 34, 34, 10, 102, 67, 69
0, 58, 81, 1, 44, -1, 0, 100, 71, 80
0, 59, 83, 1, 66, 48, 199, 58, 81, 81
1, 100, 2, 8, 88, 67, 53, 59, 83, 83
0, 66, 11, 1, 87, -1, 0, 100, 2, 9
0, 100, 13, 8, 88, 87, 41, 66, 11, 11
0, 65, 21, 1, 87, -1, 0, 100, 13, 20
0, 100, 22, 10, 87, -1, 0, 65, 21, 21
0, 57, 32, 1, 87, -1, 0, 100, 22, 31
0, 55, 33, 11, 51, 84, 20, 57, 32, 32
0, 64, 44, 1, 84, -1, 0, 55, 33, 43
0, 55, 46, 7, 51, 87, 7, 64, 44, 44
0, 58, 53, 1, 87, -1, 0, 55, 46, 52
0, 63, 54, 1, 70, -1, 0, 58, 53, 53
1, 100, 2, 2, 39, 67, 25, 63, 54, 54
0, 100, 5, 2, 34, 32, 21, 100, 2, 3
0, 66, 8, 1, 33, -1, 0, 100, 5, 6
0, 31, 10, 3, 87, 35, 16, 66, 8, 8
0, 100, 14, 2, 90, 89, 12, 31, 10, 12
0, 57, 16, 1, 100, 93, 10, 100, 14, 15
0, 100, 17, 8, 88, 84, 8, 57, 16, 16
0, 58, 25, 1, 100, -1, 0, 100, 17, 24
0, 63, 26, 1, 68, -1, 0, 58, 25, 25
1, 27, 2, 3, 40, 67, 10, 63, 26, 26
0, 100, 6, 1, 34, 32, 5, 27, 2, 4
0, 66, 8, 1, 33, -1, 0, 100, 6, 6
0, 51, 10, 1, 51, 35, 1, 66, 8, 8
0, 63, 11, 1, 68, -1, 0, 51, 10, 10
1, 21, 2, 3, 70, 67, 64, 63, 11, 11
0, 57, 6, 1, 70, -1, 0, 21, 2, 4
0, 100, 7, 6, 39, 79, 21, 57, 6, 6
0, 100, 14, 1, 34, 34, 1, 100, 7, 12
0, 72, 16, 1, 81, -1, 0, 100, 14, 14
0, 100, 18, 10, 88, 87, 10, 72, 16, 16
0, 58, 28, 1, 70, -1, 0, 100, 18, 27
0, 59, 30, 1, 66, 70, 36, 58, 28, 28
1, 100, 3, 2, 88, 67, 19, 59, 30, 30
0, 65, 5, 1, 87, -1, 0, 100, 3, 4
0, 100, 6, 3, 87, -1, 0, 65, 5, 5
0, 57, 9, 1, 87, -1, 0, 100, 6, 8
0, 55, 10, 5, 51, 84, 10, 57, 9, 9
0, 81, 15, 1, 87, -1, 0, 55, 10, 14
0, 100, 16, 1, 88, 87, 1, 81, 15, 15
0, 64, 17, 1, 84, -1, 0, 100, 16, 16
0, 100, 19, 1, 88, 87, 1, 64, 17, 17
0, 58, 20, 1, 87, -1, 0, 100, 19, 19
0, 63, 21, 1, 70, -1, 0, 58, 20, 20
1, 100, 3, 1, 88, 67, 4, 63, 21, 21
0, 79, 4, 2, 87, -1, 0, 100, 3, 3
0, 63, 6, 1, 70, -1, 0, 79, 4, 5
1, 60, 2, 1, 66, -1, 0, 63, 6, 6
1, 36, 2, 6, 70, 67, 28, 60, 2, 2
0, 100, 9, 2, 88, 87, 20, 36, 2, 7
0, 65, 11, 1, 87, -1, 0, 100, 9, 10
0, 100, 12, 6, 87, -1, 0, 65, 11, 11
0, 57, 18, 1, 87, -1, 0, 100, 12, 17
0, 100, 19, 9, 88, 84, 9, 57, 18, 18
0, 58, 28, 1, 87, -1, 0, 100, 19, 27
0, 63, 29, 1, 70, -1, 0, 58, 28, 28
1, 60, 1, 1, 66, -1, 0, 63, 29, 29
1, 60, 0, 1, 17, -1, 0, 60, 1, 1
1, -1, 0, 5, 0, -1, 0, 60, 0, 0
